user_id,referrer_type,days_since_purch
8276738,ymal,30
7624658,search,71
1402752,search,14
7640074,search,40
2058510,flash_sale,101
7788140,saved_search,85
6756484,saved_search,56
288178,obsessions,31
8123700,flash_sale,50
7293916,obsessions,56
342754,carousel,24
8590136,obsessions,74
9201314,search,31
1410430,flash_sale,101
9243832,obsessions,39
1742236,flash_sale,30
7613642,obsessions,101
3513118,flash_sale,76
6110138,search,42
6299216,feeds,74
8514206,obsessions,68
1185962,search,38
7412236,obsessions,77
8944364,Misc,90
1883922,obsessions,100
5458668,search,43
8453996,browse_search,39
7257758,search,98
9261850,browse_search,30
6630358,obsessions,25
2065686,ymal,24
6911156,obsessions,97
2130770,search,72
8044146,obsessions,74
3298270,search,80
5879486,obsessions,25
7105168,search,13
7084976,obsessions,86
9438458,search,2
8962864,ymal,46
7986628,saved_search,79
782376,search,51
9099928,saved_search,46
2192158,Misc,44
6823256,search,81
7436644,Misc,95
1109556,flash_sale,64
6558326,obsessions,55
9242628,ymal,34
189848,obsessions,97
8164168,obsessions,26
9108552,browse_search,52
7179702,obsessions,86
5642588,search,77
9127766,search,62
2226502,search,39
8895792,ymal,62
3153662,saved_search,84
9069228,saved_search,9
6737702,search,71
8312522,Misc,42
4101870,obsessions,51
9312172,search,26
6275360,search,69
9218612,obsessions,42
6139558,flash_sale,101
354058,obsessions,79
6189670,Misc,88
6073634,obsessions,86
2653700,obsessions,75
8785680,flash_sale,12
6121862,search,56
9067980,obsessions,10
6288082,search,53
830950,search,98
8909302,search,53
5312230,saved_search,22
7915232,search,85
6834468,obsessions,26
9085106,search,70
9117046,search,19
812726,search,23
8555292,Misc,14
3571728,obsessions,76
855986,search,46
9251218,search,34
2448464,obsessions,97
8542342,saved_search,68
3629746,Misc,25
1877434,saved_search,36
612304,flash_sale,73
1981714,search,19
8360592,obsessions,101
4767228,saved_search,65
7143246,obsessions,89
8381828,search,37
2323678,search,93
6937168,obsessions,72
5922128,obsessions,96
9350888,obsessions,17
6165572,feeds,65
8247108,obsessions,98
9282510,flash_sale,31
9039516,search,53
8182110,obsessions,57
1652792,flash_sale,64
9044286,flash_sale,22
6283218,Misc,74
881714,flash_sale,39
7021664,search,13
8660956,search,71
6182644,obsessions,86
4426250,obsessions,41
4051170,flash_sale,100
9174714,search,52
746222,obsessions,45
6174764,obsessions,100
7416090,Misc,58
1809544,saved_search,4
7704114,obsessions,25
5689484,flash_sale,92
8431262,obsessions,59
2014390,obsessions,78
818604,obsessions,78
8452434,flash_sale,97
8079588,search,16
9267506,saved_search,13
8783900,saved_search,7
2966840,flash_sale,99
9130158,obsessions,18
6182164,feeds,86
7749164,saved_search,73
8042968,ymal,27
7455034,saved_search,74
4262020,flash_sale,15
8469568,obsessions,93
6096026,search,94
8032806,obsessions,45
6894550,saved_search,43
3333002,Misc,88
4557002,flash_sale,17
6301214,flash_sale,50
6510328,flash_sale,80
7720282,carousel,1
6097248,flash_sale,9
8587182,saved_search,24
7856954,feeds,76
41370,search,52
3049818,browse_search,64
7325852,search,66
2419334,shop_browse_categories,6
6592212,saved_search,50
7010638,search,94
1487574,flash_sale,16
2154218,obsessions,50
7519588,obsessions,49
8625146,obsessions,83
7931158,search,48
7674436,Misc,3
8133300,search,57
7946560,flash_sale,55
806582,saved_search,16
9203148,search,48
7971236,saved_search,62
9293140,obsessions,28
517164,saved_search,59
7751904,flash_sale,92
8143932,saved_search,50
3917178,Misc,36
5849408,Misc,10
9240378,saved_search,33
7849110,search,61
8078716,obsessions,98
4614330,flash_sale,54
1688640,search,39
7891194,flash_sale,92
3499662,carousel,39
1192610,flash_sale,51
4218364,Misc,53
8379954,obsessions,54
7458514,search,84
8443344,Misc,13
8375794,Misc,101
7419606,flash_sale,35
2481758,obsessions,47
8372062,Misc,22
8950788,flash_sale,86
9014638,obsessions,87
4936112,flash_sale,98
8140940,obsessions,74
7478266,obsessions,67
5539718,obsessions,93
7820922,obsessions,83
8589592,saved_search,26
7715338,flash_sale,15
1238788,search,73
131436,obsessions,91
5686466,search,2
7954922,obsessions,20
2308972,flash_sale,38
8539394,flash_sale,50
7812518,obsessions,64
7141308,search,32
7117132,search,96
969284,obsessions,6
6407000,flash_sale,91
9042580,flash_sale,38
5640428,Misc,24
9352370,search,15
6068530,search,36
8067560,search,5
9070960,browse_search,77
7701112,obsessions,17
4167974,Misc,42
4346088,Misc,4
2984910,obsessions,101
8874416,obsessions,37
3154684,search,11
9262316,obsessions,16
8304936,saved_search,52
8608836,saved_search,13
8341772,carousel,20
7147314,search,30
6473716,flash_sale,76
7149086,search,31
8407906,feeds,53
6696424,obsessions,27
1427220,flash_sale,13
8110264,flash_sale,76
2107598,search,67
7409218,flash_sale,101
8439276,saved_search,43
7923046,saved_search,37
8975584,flash_sale,91
7854208,obsessions,33
9130292,ymal,39
3248054,obsessions,72
5652852,obsessions,35
8199826,feeds,82
1494406,search,52
1581878,obsessions,46
9307160,search,9
6695380,Misc,6
7862820,ymal,83
6373236,ymal,82
5517116,search,35
1902552,obsessions,88
42768,obsessions,70
2058396,search,59
8827912,obsessions,81
3795578,obsessions,8
7190872,Misc,80
4393486,search,43
1224874,ymal,80
8562546,obsessions,81
4669962,ymal,76
9173582,ymal,52
719944,obsessions,72
5324896,search,100
1196938,browse_search,69
8799558,obsessions,24
7623304,search,82
8874126,obsessions,56
9326856,browse_search,23
9337884,obsessions,19
7454112,obsessions,15
8605668,browse_search,9
2962208,saved_search,73
8853486,obsessions,90
3835832,search,3
6577938,carousel,33
7432646,search,18
6147222,feeds,8
819458,flash_sale,41
1561504,flash_sale,100
8877470,search,94
4110334,Misc,13
4272168,saved_search,6
7002736,saved_search,50
3474868,search,25
3444948,saved_search,41
8062380,Misc,83
9033812,flash_sale,75
7857630,obsessions,48
6181582,search,48
8411506,search,101
7213226,obsessions,70
8813972,Misc,90
2682372,search,63
1257186,obsessions,56
6470528,search,20
7785436,obsessions,66
8314552,obsessions,10
4666020,search,2
7971790,obsessions,21
6082144,search,69
6092564,Misc,65
9358154,search,16
6363302,saved_search,3
6299360,search,17
6683390,obsessions,64
9078666,saved_search,43
27976,obsessions,13
852912,obsessions,64
6542362,obsessions,50
8453322,Misc,49
9111158,saved_search,66
8789734,saved_search,76
8107232,Misc,1
915292,obsessions,27
4273366,ymal,21
9092188,obsessions,64
1302158,Misc,9
7576066,saved_search,65
7496632,obsessions,99
9146038,saved_search,51
8842582,obsessions,79
3659192,flash_sale,73
7517150,Misc,43
1327846,obsessions,13
1923586,obsessions,38
9041224,saved_search,81
7231626,flash_sale,81
545640,search,67
2198822,feeds,83
8700620,ymal,13
5444344,obsessions,101
659612,browse_search,12
7195184,obsessions,74
4658238,obsessions,1
6479376,search,94
8527382,obsessions,56
2856442,obsessions,95
6581192,saved_search,6
6687306,flash_sale,98
8856116,flash_sale,85
3783122,search,51
8721192,feeds,86
3767928,search,79
9240566,flash_sale,26
8355180,Misc,75
8787600,obsessions,91
922254,search,69
692954,obsessions,95
8202118,ymal,37
6178974,obsessions,22
9014758,obsessions,51
8171900,obsessions,43
9428810,search,4
4473716,obsessions,66
2997850,ymal,58
5775754,obsessions,47
9131680,Misc,19
5638512,search,44
8908230,saved_search,72
6560778,obsessions,49
5248382,obsessions,101
8584770,search,101
4396562,browse_search,98
8160016,saved_search,76
6218402,flash_sale,71
9354612,obsessions,12
7539446,Misc,67
8190792,search,80
8433312,search,81
8948000,search,58
759192,carousel,42
7468534,ymal,76
6528406,obsessions,100
9119726,ymal,24
8793722,search,30
8201644,search,92
7609888,search,44
5040920,ymal,50
1200894,search,93
8274800,obsessions,67
2184872,obsessions,76
9016012,search,53
8933336,saved_search,27
6341546,flash_sale,11
3059078,obsessions,22
9310248,browse_search,6
9172692,obsessions,8
9167086,shop_browse_categories,7
1817288,flash_sale,62
2028346,saved_search,44
8194572,obsessions,71
685612,saved_search,46
7666310,browse_search,73
2257554,search,71
8771992,obsessions,79
8055488,search,34
7768018,ymal,75
4733650,carousel,22
9087606,search,44
6250122,Misc,12
9098848,saved_search,52
6431808,obsessions,9
7631082,obsessions,86
699000,Misc,22
1262614,obsessions,24
9306218,obsessions,25
7729594,feeds,27
6299956,flash_sale,100
4888640,flash_sale,91
9074268,browse_search,59
8376886,search,36
1052406,flash_sale,99
9068580,search,77
3119074,Misc,9
376760,saved_search,9
9128530,search,61
7657958,search,16
6185342,flash_sale,41
8766416,search,39
7833928,obsessions,92
6071386,saved_search,50
295424,ymal,34
2726322,browse_search,7
490146,search,57
5653564,flash_sale,76
8134104,flash_sale,91
3213246,obsessions,98
7876510,search,63
9149666,search,9
1903966,obsessions,37
9082834,search,74
2481412,Misc,13
8994094,search,41
8715330,search,90
8873678,Misc,43
8257632,obsessions,46
554470,flash_sale,46
317128,ymal,46
6867678,ymal,36
2064932,feeds,50
9236514,search,39
8334748,search,13
4201412,obsessions,41
8246744,search,83
7464386,obsessions,101
9161304,saved_search,16
3214238,flash_sale,90
9213860,search,43
2202834,obsessions,14
3807514,Misc,33
8232260,Misc,98
7427696,search,57
8777876,search,50
7744402,obsessions,101
1509854,obsessions,86
678968,obsessions,32
8315408,obsessions,89
659854,obsessions,50
6758708,obsessions,27
7994520,search,2
1826686,saved_search,63
5779392,search,86
3002964,obsessions,73
8820102,flash_sale,101
1195188,search,74
6804878,search,98
9156874,Misc,22
4809032,obsessions,50
857552,search,74
6201620,obsessions,67
4794682,flash_sale,78
8998482,obsessions,93
6026820,deeplink,10
2028570,deeplink,33
9191412,obsessions,18
3427658,obsessions,67
6383228,search,32
9004204,ymal,76
2633998,obsessions,85
8423278,obsessions,29
7780866,obsessions,91
8870736,obsessions,42
7849814,obsessions,47
4164346,saved_search,2
8403966,search,64
6800860,obsessions,1
2948154,feeds,10
7704172,flash_sale,66
7847388,obsessions,31
2132454,obsessions,22
5871204,search,32
3262896,obsessions,57
7838320,ymal,26
4723060,flash_sale,46
76380,flash_sale,19
4561236,Misc,10
8080170,obsessions,101
7844196,flash_sale,41
1793014,obsessions,76
6342820,obsessions,65
7173282,saved_search,70
4805448,search,100
1725550,search,83
7955514,Misc,13
8692408,Misc,85
4221856,obsessions,55
6619006,search,76
7433058,obsessions,24
1114280,flash_sale,81
8842142,obsessions,85
5924878,flash_sale,77
8957838,search,16
8035256,search,38
5390004,obsessions,69
1390550,flash_sale,89
2558590,search,95
7164346,search,85
1466664,flash_sale,76
8385638,carousel,15
6969584,Misc,70
6057084,obsessions,51
3578654,search,28
7928952,search,65
8287200,obsessions,98
6158420,search,69
8301250,browse_search,19
8588320,obsessions,54
2389836,search,89
6415840,obsessions,4
3026288,search,29
5307470,flash_sale,13
5384448,obsessions,65
692788,flash_sale,71
504644,obsessions,8
6275910,search,86
7518474,flash_sale,69
2312224,obsessions,24
8625836,search,88
9031438,flash_sale,72
3912778,search,7
58456,flash_sale,17
8961622,flash_sale,88
3174446,Misc,88
8230638,saved_search,65
8219132,search,56
7561016,flash_sale,19
7090738,browse_search,97
7752848,flash_sale,95
919138,carousel,14
1897654,Misc,64
6789308,saved_search,43
6626760,Misc,88
591226,saved_search,54
7410534,browse_search,93
1001900,obsessions,82
6929066,obsessions,84
6810498,Misc,45
6478274,obsessions,78
8307172,obsessions,77
6325396,obsessions,21
1986642,Misc,29
6761170,flash_sale,81
7649928,obsessions,52
6376250,obsessions,95
4599470,search,30
8256816,flash_sale,79
8439908,obsessions,32
9430054,search,3
8857918,obsessions,99
6068754,search,64
1079888,obsessions,35
8300354,browse_search,71
9176418,obsessions,50
8523322,Misc,25
6734866,obsessions,31
8499780,Misc,98
4604182,obsessions,33
901662,search,80
3227952,obsessions,53
1080114,browse_search,15
2396002,obsessions,43
8705738,Misc,59
9093326,browse_search,12
6282690,obsessions,64
9400896,obsessions,9
3049256,search,56
926066,flash_sale,83
8770296,search,36
3118820,search,7
6567296,obsessions,21
824046,search,49
843412,saved_search,16
150618,search,23
9166712,flash_sale,40
5265778,obsessions,70
7815394,obsessions,38
6648938,flash_sale,24
8101558,search,83
1529732,flash_sale,78
8636514,feeds,72
9063108,flash_sale,56
6790624,search,100
8005054,obsessions,21
9088352,saved_search,10
4196690,search,27
7490906,search,100
7919054,search,97
660818,saved_search,13
397778,obsessions,78
1801722,search,80
1114856,search,2
1320736,feeds,89
9103120,obsessions,63
8750696,obsessions,19
8686678,saved_search,52
2561854,obsessions,32
2511928,obsessions,94
7631406,flash_sale,41
2884250,flash_sale,49
8451218,flash_sale,91
8882120,ymal,84
9397244,obsessions,10
578924,search,82
1221612,saved_search,53
4182638,saved_search,41
8827352,obsessions,77
6393616,obsessions,92
1571382,feeds,72
6431820,search,95
8891754,saved_search,49
4672600,search,99
363392,flash_sale,87
7692108,search,76
11728,obsessions,30
600578,flash_sale,71
9312918,obsessions,26
8377600,obsessions,92
4393156,obsessions,86
9165030,search,5
9151438,search,46
7304608,search,35
8238722,saved_search,78
6189554,search,34
9292610,search,29
8722392,obsessions,47
8763296,Misc,58
9139940,browse_search,59
7281770,saved_search,78
6980112,obsessions,56
2098094,search,57
899938,search,87
2059122,browse_search,47
566408,obsessions,80
5115544,flash_sale,40
3724040,obsessions,69
9083936,ymal,31
8884828,search,82
6010156,obsessions,53
5397184,search,73
7398084,search,22
5911582,saved_search,69
7948164,saved_search,70
6723532,ymal,44
6962688,Misc,26
9102770,obsessions,67
6158516,obsessions,36
204602,Misc,4
836598,obsessions,75
667218,flash_sale,74
5964020,obsessions,98
6552506,obsessions,101
1656786,obsessions,13
9080644,flash_sale,74
6300610,saved_search,11
8064684,flash_sale,100
1481204,obsessions,99
2742032,obsessions,82
691486,search,69
8798936,Misc,99
709670,flash_sale,21
3550594,obsessions,60
7719940,flash_sale,94
8534980,obsessions,46
1616222,flash_sale,98
4756818,Misc,44
8292298,saved_search,44
7051642,Misc,22
403904,obsessions,50
9242724,ymal,32
4113598,search,79
8444188,flash_sale,78
7557524,saved_search,71
6546234,obsessions,94
8671064,obsessions,99
6116212,search,52
8860346,saved_search,80
8259866,search,96
7896416,Misc,76
8362458,saved_search,87
3072006,Misc,99
1748766,search,75
9099582,flash_sale,35
7028776,search,57
5343942,search,11
9310500,flash_sale,26
9175598,saved_search,40
976864,search,57
2402758,search,101
8942362,browse_search,94
6804038,feeds,77
7674014,ymal,7
6499376,obsessions,76
7283810,obsessions,64
8445796,saved_search,22
6765498,saved_search,59
7387158,obsessions,81
660158,search,88
5121152,search,34
1445218,search,20
6349814,saved_search,62
8937744,flash_sale,55
6673106,search,86
1315224,Misc,69
6277898,obsessions,88
4709234,search,34
8601044,ymal,96
8050216,search,28
8228986,saved_search,7
2557768,saved_search,20
6502546,flash_sale,76
773092,obsessions,94
9259130,flash_sale,25
7470592,saved_search,87
8608246,flash_sale,100
8393672,search,49
2013284,Misc,83
7842200,obsessions,44
2766794,search,27
8804656,flash_sale,92
8466998,search,69
6695380,feeds,79
9064042,obsessions,72
5550300,search,39
125378,obsessions,85
464010,search,34
9168466,browse_search,33
4778248,search,93
7235232,ymal,85
9103466,obsessions,68
5980324,search,13
3891622,flash_sale,69
4328552,obsessions,66
4638570,flash_sale,70
9243518,search,40
3656826,carousel,14
6987902,search,6
6604818,obsessions,78
7793210,obsessions,96
1350814,flash_sale,97
1272898,browse_search,14
5957952,obsessions,5
6266596,search,55
4353792,obsessions,32
9072328,obsessions,20
1310866,browse_search,67
8424548,obsessions,14
7556272,search,22
3391690,search,92
4888308,saved_search,81
4901268,search,50
6299648,Misc,71
9333650,ymal,15
9234166,search,42
1295830,Misc,92
9159774,obsessions,50
7562006,flash_sale,79
4406866,browse_search,67
8865546,saved_search,6
2567678,Misc,31
7825592,obsessions,52
8596084,flash_sale,5
7496560,saved_search,3
5563314,obsessions,75
9171292,obsessions,23
9007256,saved_search,32
5746552,obsessions,30
7304730,saved_search,76
2776592,Misc,9
2063002,obsessions,49
2594978,search,36
3716486,search,11
9075606,browse_search,75
8506594,flash_sale,24
8438330,Misc,20
1148878,flash_sale,96
8873472,obsessions,29
66784,Misc,8
9055094,obsessions,35
3653490,obsessions,94
2429868,flash_sale,98
8721492,obsessions,24
1286558,Misc,11
7414530,search,2
8135836,ymal,85
5202546,obsessions,46
1706736,Misc,30
5941630,obsessions,73
873682,flash_sale,87
6352660,flash_sale,66
8011470,obsessions,84
3359994,search,85
7641310,saved_search,1
8912412,obsessions,2
8652140,browse_search,54
3613336,ymal,16
1059372,ymal,53
1401522,obsessions,41
7837776,Misc,83
5417298,obsessions,100
9040612,flash_sale,74
7649478,search,41
8127074,flash_sale,41
8256080,search,83
9073682,obsessions,28
256668,obsessions,11
1839908,Misc,93
934898,flash_sale,76
7626710,obsessions,74
4300004,saved_search,2
1038446,obsessions,28
5678994,browse_search,59
4534210,obsessions,47
2846748,obsessions,7
7443436,obsessions,99
6780142,search,98
2004374,ymal,97
5539092,ymal,42
5965480,flash_sale,97
244374,obsessions,73
69178,obsessions,100
